state_abbreviation,state_name,reporting_period,reporting_month,reporting_year,state_expanded_medicaid,preliminary_or_updated,final_report,new_applications_submitted_to_medicaid_and_chip_agencies,applications_for_financial_assistance_submitted_to_the_state_based_marketplace,total_applications_for_financial_assistance_submitted_at_state_level,individuals_determined_eligible_for_medicaid_at_application,individuals_determined_eligible_for_chip_at_application,total_medicaid_and_chip_determinations,medicaid_and_chip_child_enrollment,total_medicaid_and_chip_enrollment,total_medicaid_enrollment,total_chip_enrollment,total_adult_medicaid_enrollment,total_medicaid_and_chip_determinations_processed_in_less_than_24_hours,total_medicaid_and_chip_determinations_processed_between_24_hours_and_7_days,total_medicaid_and_chip_determinations_processed_between_8_days_and_30_days,total_medicaid_and_chip_determinations_processed_between_31_days_and_45_days,total_medicaid_and_chip_determinations_processed_in_more_than_45_days,total_call_center_volume_number_of_calls,average_call_center_wait_time_minutes,average_call_center_abandonment_rate
ME,Maine,202010,2020-10-01,2020,Y,U,Y,6382.0,0.0,6382.0,7824.0,370.0,8194.0,119693.0,303962.0,290426.0,13536.0,,,,,,,,,
ME,Maine,202011,2020-11-01,2020,Y,U,Y,5934.0,0.0,5934.0,5914.0,386.0,6300.0,121510.0,310465.0,296288.0,14177.0,,,,,,,,,
ME,Maine,202012,2020-12-01,2020,Y,U,Y,6314.0,0.0,6314.0,6458.0,495.0,6953.0,122076.0,312227.0,298435.0,13792.0,,,,,,,,,
ME,Maine,202101,2021-01-01,2021,Y,U,Y,7096.0,0.0,7096.0,11822.0,670.0,12492.0,122669.0,313409.0,299582.0,13827.0,,,,,,,,,
ME,Maine,202102,2021-02-01,2021,Y,U,Y,5392.0,0.0,5392.0,5779.0,188.0,5967.0,122667.0,313887.0,300037.0,13850.0,,499.0,303.0,3509.0,509.0,1196.0,,,
ME,Maine,202103,2021-03-01,2021,Y,U,Y,6044.0,0.0,6044.0,11741.0,352.0,12093.0,123531.0,316755.0,302801.0,13954.0,,1713.0,1385.0,9879.0,1833.0,2744.0,,,
ME,Maine,202104,2021-04-01,2021,Y,U,Y,5129.0,0.0,5129.0,8588.0,331.0,8919.0,124327.0,319318.0,305229.0,14089.0,,2280.0,2680.0,8711.0,1244.0,2242.0,,,
ME,Maine,202105,2021-05-01,2021,Y,U,Y,4797.0,0.0,4797.0,7863.0,212.0,8075.0,124881.0,321500.0,307353.0,14147.0,,,,,,,,,
ME,Maine,202106,2021-06-01,2021,Y,U,Y,5519.0,0.0,5519.0,8279.0,214.0,8493.0,125413.0,323687.0,309434.0,14253.0,,,,,,,,,
ME,Maine,202107,2021-07-01,2021,Y,U,Y,5019.0,0.0,5019.0,8034.0,224.0,8258.0,126062.0,325876.0,311569.0,14307.0,,,,,,,,,
ME,Maine,202108,2021-08-01,2021,Y,U,Y,5322.0,0.0,5322.0,8121.0,194.0,8315.0,125892.0,328366.0,314071.0,14295.0,,,,,,,,,
ME,Maine,202109,2021-09-01,2021,Y,U,Y,5487.0,0.0,5487.0,8839.0,170.0,9009.0,127345.0,330802.0,316466.0,14336.0,,,,,,,,,
ME,Maine,202110,2021-10-01,2021,Y,U,Y,5617.0,0.0,5617.0,8780.0,187.0,8967.0,128049.0,333501.0,319083.0,14418.0,,,,,,,,,
ME,Maine,202111,2021-11-01,2021,Y,U,Y,5637.0,0.0,5637.0,7711.0,163.0,7874.0,128608.0,336071.0,321592.0,14479.0,,,,,,,,,
ME,Maine,202112,2021-12-01,2021,Y,U,Y,5279.0,0.0,5279.0,8199.0,228.0,8427.0,129176.0,338983.0,324419.0,14564.0,,,,,,,,,
ME,Maine,202201,2022-01-01,2022,Y,U,Y,5644.0,0.0,5644.0,12861.0,124.0,12985.0,130080.0,341948.0,329157.0,12791.0,,1379.0,1845.0,14129.0,1532.0,1964.0,,,
ME,Maine,202202,2022-02-01,2022,Y,U,Y,4738.0,0.0,4738.0,10320.0,149.0,10469.0,130400.0,343450.0,330629.0,12821.0,,1207.0,1166.0,11463.0,1975.0,2002.0,,,
ME,Maine,202203,2022-03-01,2022,Y,U,Y,5248.0,719.0,5967.0,8873.0,110.0,8983.0,130954.0,345753.0,332827.0,12926.0,,2272.0,7554.0,1977.0,707.0,1119.0,,,
ME,Maine,202204,2022-04-01,2022,Y,U,Y,5551.0,807.0,6358.0,9710.0,169.0,9879.0,131903.0,348878.0,335617.0,13261.0,,2293.0,2108.0,8839.0,778.0,1524.0,,,
ME,Maine,202205,2022-05-01,2022,Y,U,Y,5248.0,719.0,5967.0,8873.0,110.0,8983.0,132338.0,350738.0,337441.0,13297.0,,2272.0,7554.0,1977.0,707.0,1119.0,,,
ME,Maine,202206,2022-06-01,2022,Y,U,Y,5431.0,779.0,6210.0,9065.0,138.0,9203.0,132893.0,352994.0,339672.0,13322.0,,2169.0,7669.0,1950.0,670.0,1225.0,,,
ME,Maine,202207,2022-07-01,2022,Y,U,Y,5347.0,660.0,6007.0,8014.0,124.0,8138.0,133539.0,355437.0,342003.0,13434.0,,2170.0,6864.0,2086.0,708.0,1167.0,,,
ME,Maine,202208,2022-08-01,2022,Y,U,Y,5216.0,773.0,5989.0,9285.0,145.0,9430.0,134126.0,357282.0,343822.0,13460.0,,2336.0,7489.0,2157.0,709.0,1215.0,,,
ME,Maine,202209,2022-09-01,2022,Y,U,Y,5243.0,752.0,5995.0,8945.0,123.0,9068.0,134622.0,359139.0,345668.0,13471.0,,2304.0,7211.0,1969.0,748.0,984.0,,,
ME,Maine,202210,2022-10-01,2022,Y,U,Y,5410.0,6219.0,11629.0,7982.0,99.0,8081.0,135458.0,363186.0,349388.0,13798.0,,2027.0,2775.0,7937.0,742.0,899.0,,,
ME,Maine,202211,2022-11-01,2022,Y,U,Y,5437.0,3545.0,8982.0,8737.0,158.0,8895.0,136098.0,365814.0,351888.0,13926.0,,1653.0,1827.0,10776.0,1658.0,902.0,,,
ME,Maine,202212,2022-12-01,2022,Y,U,Y,5408.0,5122.0,10530.0,8863.0,122.0,8985.0,136775.0,368568.0,354398.0,14170.0,,1600.0,1770.0,11200.0,1613.0,1205.0,,,
ME,Maine,202301,2023-01-01,2023,Y,U,Y,5428.0,2426.0,7854.0,7736.0,109.0,7845.0,137385.0,370911.0,356742.0,14169.0,,1329.0,2634.0,8084.0,1025.0,1052.0,,,
ME,Maine,202302,2023-02-01,2023,Y,U,Y,4875.0,428.0,5303.0,7138.0,108.0,7246.0,137687.0,372480.0,358379.0,14101.0,,1304.0,2644.0,5924.0,878.0,1051.0,,,
ME,Maine,202303,2023-03-01,2023,Y,U,Y,6043.0,375.0,6418.0,5842.0,118.0,5960.0,138191.0,374520.0,358879.0,15641.0,,1642.0,2337.0,6449.0,838.0,1324.0,51339.0,23.0,0.31
ME,Maine,202304,2023-04-01,2023,Y,U,Y,5160.0,381.0,5541.0,4832.0,179.0,5011.0,138951.0,377902.0,362297.0,15605.0,,1841.0,2106.0,5921.0,769.0,1065.0,40767.0,22.0,0.3
ME,Maine,202305,2023-05-01,2023,Y,U,Y,5121.0,397.0,5518.0,5593.0,156.0,5749.0,139413.0,380133.0,364010.0,16123.0,,1526.0,1401.0,7120.0,854.0,1161.0,50488.0,35.0,0.3
ME,Maine,202306,2023-06-01,2023,Y,U,Y,5495.0,403.0,5898.0,6297.0,241.0,6538.0,139341.0,380730.0,363875.0,16855.0,,1274.0,1616.0,9312.0,1294.0,1298.0,46096.0,33.0,0.24
ME,Maine,202307,2023-07-01,2023,Y,U,Y,5124.0,405.0,5529.0,7952.0,238.0,8190.0,138783.0,379435.0,362067.0,17368.0,,1278.0,1840.0,12411.0,1136.0,1670.0,49241.0,44.0,0.25
ME,Maine,202308,2023-08-01,2023,Y,U,Y,7084.0,679.0,7763.0,7453.0,252.0,7705.0,138353.0,378366.0,360229.0,18137.0,,875.0,795.0,2174.0,265.0,341.0,51005.0,29.0,0.19
ME,Maine,202309,2023-09-01,2023,Y,U,Y,5203.0,485.0,5688.0,10316.0,281.0,10597.0,136417.0,372963.0,354090.0,18873.0,,776.0,697.0,1998.0,246.0,281.0,49430.0,34.0,0.22
ME,Maine,202310,2023-10-01,2023,Y,U,Y,5790.0,9036.0,14826.0,7238.0,295.0,7533.0,137953.0,374913.0,355173.0,19740.0,,881.0,1444.0,1066.0,220.0,265.0,45319.0,16.0,0.15
ME,Maine,202311,2023-11-01,2023,Y,U,Y,6200.0,1681.0,7881.0,6396.0,280.0,6676.0,138825.0,375007.0,357086.0,17921.0,,863.0,520.0,1741.0,725.0,276.0,38138.0,11.0,0.16
ME,Maine,202312,2023-12-01,2023,Y,U,Y,4883.0,3313.0,8196.0,8023.0,86.0,8109.0,139687.0,374920.0,358976.0,15944.0,,704.0,349.0,1420.0,413.0,1070.0,43310.0,13.0,0.16
ME,Maine,202401,2024-01-01,2024,Y,U,Y,6026.0,1617.0,7643.0,8402.0,83.0,8485.0,140637.0,375229.0,353710.0,21519.0,,893.0,525.0,1670.0,470.0,727.0,48182.0,14.0,0.16
ME,Maine,202402,2024-02-01,2024,Y,U,Y,5991.0,425.0,6416.0,9293.0,359.0,9652.0,140881.0,374325.0,352405.0,21920.0,,1056.0,841.0,1894.0,289.0,479.0,37315.0,9.0,0.14
ME,Maine,202403,2024-03-01,2024,Y,U,Y,6243.0,326.0,6569.0,8786.0,262.0,9048.0,141079.0,371899.0,349388.0,22511.0,,1226.0,1759.0,907.0,216.0,384.0,34619.0,5.0,0.1
ME,Maine,202404,2024-04-01,2024,Y,U,Y,5844.0,313.0,6157.0,7577.0,234.0,7811.0,141272.0,369307.0,346276.0,23031.0,,1176.0,1176.0,780.0,165.0,296.0,34376.0,6.0,0.11
ME,Maine,202405,2024-05-01,2024,Y,U,Y,6040.0,304.0,6344.0,7566.0,245.0,7811.0,141709.0,367938.0,344554.0,23384.0,,1253.0,1633.0,745.0,99.0,258.0,29951.0,4.0,0.09
ME,Maine,202406,2024-06-01,2024,Y,U,Y,5571.0,243.0,5814.0,7461.0,213.0,7674.0,142118.0,367161.0,343644.0,23517.0,,1090.0,1425.0,671.0,119.0,223.0,27863.0,7.0,0.14
ME,Maine,202407,2024-07-01,2024,Y,U,Y,6274.0,350.0,6624.0,8365.0,254.0,8619.0,142698.0,368390.0,344585.0,23805.0,225692.0,1014.0,1687.0,880.0,160.0,262.0,33002.0,6.0,0.12
ME,Maine,202408,2024-08-01,2024,Y,U,Y,6119.0,359.0,6478.0,7999.0,192.0,8191.0,143165.0,368709.0,343758.0,24951.0,225544.0,1084.0,1585.0,856.0,200.0,237.0,36278.0,5.0,0.1
ME,Maine,202409,2024-09-01,2024,Y,U,Y,6087.0,419.0,6506.0,7839.0,267.0,8106.0,142543.0,366995.0,341741.0,25254.0,224452.0,1029.0,1747.0,824.0,185.0,298.0,38518.0,8.0,0.13
ME,Maine,202410,2024-10-01,2024,Y,U,Y,7200.0,8064.0,15264.0,8841.0,299.0,9140.0,140418.0,353074.0,327971.0,25103.0,212656.0,1181.0,2181.0,1614.0,180.0,361.0,38964.0,8.0,0.13
ME,Maine,202411,2024-11-01,2024,Y,U,Y,6755.0,2275.0,9030.0,9329.0,308.0,9637.0,140172.0,348418.0,327693.0,20725.0,208246.0,1051.0,393.0,3066.0,346.0,331.0,31886.0,13.0,0.21
ME,Maine,202412,2024-12-01,2024,Y,U,Y,6780.0,2567.0,9347.0,8793.0,70.0,8863.0,140219.0,345763.0,317702.0,28061.0,205544.0,1102.0,317.0,2814.0,357.0,337.0,37081.0,17.0,0.21
ME,Maine,202501,2025-01-01,2025,Y,U,Y,7446.0,1479.0,8925.0,8734.0,17.0,8751.0,140275.0,345420.0,317587.0,27833.0,205145.0,1033.0,308.0,1910.0,280.0,340.0,41209.0,12.0,0.17
ME,Maine,202502,2025-02-01,2025,Y,U,Y,5981.0,583.0,6564.0,7628.0,213.0,7841.0,140494.0,345419.0,318229.0,27190.0,204925.0,864.0,189.0,1307.0,252.0,327.0,30382.0,11.0,0.13
ME,Maine,202503,2025-03-01,2025,Y,U,Y,6283.0,679.0,6962.0,8692.0,332.0,9024.0,141167.0,346294.0,318636.0,27658.0,205127.0,943.0,390.0,1633.0,262.0,369.0,32468.0,10.0,0.15
ME,Maine,202504,2025-04-01,2025,Y,U,Y,6094.0,612.0,6706.0,8689.0,241.0,8930.0,141243.0,345544.0,318177.0,27367.0,204301.0,1049.0,1386.0,824.0,148.0,291.0,29803.0,9.0,0.16
ME,Maine,202505,2025-05-01,2025,Y,U,Y,6463.0,537.0,7000.0,8809.0,262.0,9071.0,141279.0,344515.0,317135.0,27380.0,203236.0,1062.0,1479.0,852.0,142.0,296.0,29631.0,8.0,0.16
ME,Maine,202506,2025-06-01,2025,Y,U,Y,5991.0,513.0,6504.0,7812.0,239.0,8051.0,141046.0,343303.0,315919.0,27384.0,202257.0,952.0,1316.0,868.0,150.0,256.0,27675.0,9.0,0.15
ME,Maine,202507,2025-07-01,2025,Y,U,Y,6402.0,587.0,6989.0,6824.0,170.0,6994.0,141215.0,343220.0,315529.0,27691.0,202005.0,957.0,800.0,517.0,192.0,272.0,30187.0,11.0,0.18
ME,Maine,202508,2025-08-01,2025,Y,U,Y,6014.0,581.0,6595.0,7408.0,202.0,7610.0,141304.0,343306.0,315678.0,27628.0,202002.0,908.0,790.0,627.0,220.0,316.0,41785.0,9.0,0.21
ME,Maine,202509,2025-09-01,2025,Y,U,Y,6246.0,623.0,6869.0,7232.0,191.0,7423.0,141103.0,342717.0,315226.0,27491.0,201614.0,791.0,294.0,1004.0,161.0,364.0,48991.0,12.0,0.27
ME,Maine,202510,2025-10-01,2025,Y,U,Y,6426.0,7893.0,14319.0,8212.0,220.0,8432.0,140508.0,341564.0,313956.0,27608.0,201056.0,804.0,239.0,1319.0,203.0,428.0,48096.0,10.0,0.26
ME,Maine,202511,2025-11-01,2025,Y,U,Y,5747.0,2738.0,8485.0,6771.0,187.0,6958.0,140469.0,341522.0,314237.0,27285.0,201053.0,783.0,205.0,1203.0,288.0,320.0,39622.0,9.0,0.23
ME,Maine,202512,2025-12-01,2025,Y,U,Y,6627.0,3024.0,9651.0,8952.0,257.0,9209.0,139930.0,339610.0,312572.0,27038.0,199680.0,853.0,355.0,1023.0,676.0,796.0,47205.0,13.0,0.23
ME,Maine,202601,2026-01-01,2026,Y,U,Y,6681.0,2028.0,8709.0,7698.0,7.0,7705.0,139481.0,337718.0,316385.0,21333.0,198237.0,829.0,323.0,918.0,631.0,338.0,46646.0,15.0,0.26
ME,Maine,202602,2026-02-01,2026,Y,P,N,5942.0,634.0,6576.0,7192.0,12.0,7204.0,138365.0,334056.0,312922.0,21134.0,195691.0,724.0,287.0,811.0,198.0,558.0,35589.0,12.0,0.24
MI,Michigan,201901,2019-01-01,2019,Y,U,Y,50661.0,0.0,50661.0,46450.0,1748.0,48198.0,948359.0,2335095.0,2272598.0,62497.0,,,,,,,,,
MI,Michigan,201902,2019-02-01,2019,Y,U,Y,44693.0,0.0,44693.0,43120.0,1687.0,44807.0,956102.0,2356612.0,2295266.0,61346.0,,17108.0,12778.0,13303.0,6095.0,6086.0,,,
MI,Michigan,201903,2019-03-01,2019,Y,U,Y,53684.0,0.0,53684.0,47343.0,1750.0,49093.0,951440.0,2347936.0,2285967.0,61969.0,,19902.0,15441.0,14345.0,4643.0,1806.0,,,
MI,Michigan,201904,2019-04-01,2019,Y,U,Y,56872.0,0.0,56872.0,52569.0,1838.0,54407.0,946267.0,2334794.0,2272953.0,61841.0,,23566.0,16461.0,16074.0,4526.0,819.0,,,
MI,Michigan,201905,2019-05-01,2019,Y,U,Y,56894.0,0.0,56894.0,52945.0,1875.0,54820.0,941439.0,2318205.0,2256923.0,61282.0,,,,,,,,,
MI,Michigan,201906,2019-06-01,2019,Y,U,Y,54431.0,0.0,54431.0,49624.0,1735.0,51359.0,936814.0,2305833.0,2244066.0,61767.0,,,,,,,,,
MI,Michigan,201907,2019-07-01,2019,Y,U,Y,60367.0,0.0,60367.0,56156.0,1858.0,58014.0,937799.0,2305227.0,2242127.0,63100.0,,,,,,,,,
MI,Michigan,201908,2019-08-01,2019,Y,U,Y,61212.0,0.0,61212.0,57505.0,2025.0,59530.0,936048.0,2297921.0,2233415.0,64506.0,,,,,,,,,
MI,Michigan,201909,2019-09-01,2019,Y,U,Y,56803.0,0.0,56803.0,50990.0,1832.0,52822.0,938977.0,2305079.0,2239555.0,65524.0,,,,,,,,,
MI,Michigan,201910,2019-10-01,2019,Y,U,Y,61184.0,0.0,61184.0,55362.0,2094.0,57456.0,939546.0,2307060.0,2240854.0,66206.0,,,,,,,,,
MI,Michigan,201911,2019-11-01,2019,Y,U,Y,51527.0,0.0,51527.0,50206.0,2238.0,52444.0,939828.0,2309976.0,2242956.0,67020.0,,,,,,,,,
MI,Michigan,201912,2019-12-01,2019,Y,U,Y,51601.0,0.0,51601.0,52835.0,2578.0,55413.0,941178.0,2320304.0,2252826.0,67478.0,,,,,,,,,
MI,Michigan,202001,2020-01-01,2020,Y,U,Y,60669.0,0.0,60669.0,56449.0,2206.0,58655.0,943018.0,2327041.0,2258126.0,68915.0,,,,,,,,,
MI,Michigan,202002,2020-02-01,2020,Y,U,Y,50956.0,0.0,50956.0,45078.0,1819.0,46897.0,944233.0,2330401.0,2263269.0,67132.0,,20163.0,13423.0,14339.0,4714.0,1014.0,,,
MI,Michigan,202003,2020-03-01,2020,Y,U,Y,60349.0,0.0,60349.0,52508.0,1901.0,54409.0,950844.0,2356557.0,2289482.0,67075.0,,22512.0,17923.0,14649.0,4828.0,854.0,,,
MI,Michigan,202004,2020-04-01,2020,Y,U,Y,66163.0,0.0,66163.0,72836.0,1964.0,74800.0,957874.0,2392157.0,2325994.0,66163.0,,29037.0,27420.0,18280.0,4890.0,721.0,,,
MI,Michigan,202005,2020-05-01,2020,Y,U,Y,35541.0,0.0,35541.0,35640.0,1024.0,36664.0,965431.0,2425239.0,2363968.0,61271.0,,,,,,,,,
MI,Michigan,202006,2020-06-01,2020,Y,U,Y,32542.0,0.0,32542.0,27651.0,825.0,28476.0,973149.0,2453888.0,2394517.0,59371.0,,,,,,,,,
MI,Michigan,202007,2020-07-01,2020,Y,U,Y,33740.0,0.0,33740.0,26655.0,806.0,27461.0,983110.0,2487485.0,2428196.0,59289.0,,,,,,,,,
MI,Michigan,202008,2020-08-01,2020,Y,U,Y,36147.0,0.0,36147.0,27887.0,794.0,28681.0,991690.0,2520764.0,2461504.0,59260.0,,,,,,,,,
MI,Michigan,202009,2020-09-01,2020,Y,U,Y,34651.0,0.0,34651.0,28208.0,712.0,28920.0,1000215.0,2552592.0,2493304.0,59288.0,,,,,,,,,
MI,Michigan,202010,2020-10-01,2020,Y,U,Y,34511.0,0.0,34511.0,28076.0,886.0,28962.0,1008026.0,2582138.0,2522737.0,59401.0,,,,,,,,,
MI,Michigan,202011,2020-11-01,2020,Y,U,Y,32313.0,0.0,32313.0,27372.0,897.0,28269.0,1014417.0,2612876.0,2553325.0,59551.0,,,,,,,,,
MI,Michigan,202012,2020-12-01,2020,Y,U,Y,30842.0,0.0,30842.0,32022.0,1090.0,33112.0,1021873.0,2650886.0,2590312.0,60574.0,,,,,,,,,
MI,Michigan,202101,2021-01-01,2021,Y,U,Y,29736.0,0.0,29736.0,25902.0,1249.0,27151.0,1027270.0,2673268.0,2612538.0,60730.0,,,,,,,,,
MI,Michigan,202102,2021-02-01,2021,Y,U,Y,24833.0,0.0,24833.0,19847.0,838.0,20685.0,1029425.0,2691150.0,2629323.0,61827.0,,9097.0,6198.0,7396.0,2947.0,569.0,,,
MI,Michigan,202103,2021-03-01,2021,Y,U,Y,26834.0,0.0,26834.0,21456.0,814.0,22270.0,1035959.0,2712050.0,2648881.0,63169.0,,9977.0,6063.0,9922.0,3044.0,309.0,,,
MI,Michigan,202104,2021-04-01,2021,Y,U,Y,23987.0,0.0,23987.0,18916.0,711.0,19627.0,1039468.0,2728077.0,2663214.0,64863.0,,8951.0,5658.0,8822.0,2593.0,301.0,,,
MI,Michigan,202105,2021-05-01,2021,Y,U,Y,22442.0,0.0,22442.0,16953.0,625.0,17578.0,1043248.0,2743108.0,2674875.0,68233.0,,,,,,,,,
MI,Michigan,202106,2021-06-01,2021,Y,U,Y,23658.0,0.0,23658.0,18384.0,628.0,19012.0,1047876.0,2760007.0,2684273.0,75734.0,,,,,,,,,
MI,Michigan,202107,2021-07-01,2021,Y,U,Y,22865.0,0.0,22865.0,17520.0,632.0,18152.0,1053368.0,2777203.0,2692656.0,84547.0,,,,,,,,,
MI,Michigan,202108,2021-08-01,2021,Y,U,Y,24959.0,0.0,24959.0,18986.0,677.0,19663.0,1058814.0,2795904.0,2707250.0,88654.0,,,,,,,,,
MI,Michigan,202109,2021-09-01,2021,Y,U,Y,24399.0,0.0,24399.0,18915.0,735.0,19650.0,1064148.0,2814135.0,2721656.0,92479.0,,,,,,,,,
MI,Michigan,202110,2021-10-01,2021,Y,U,Y,24213.0,0.0,24213.0,17462.0,623.0,18085.0,1067958.0,2827706.0,2732273.0,95433.0,,,,,,,,,
MI,Michigan,202111,2021-11-01,2021,Y,U,Y,23924.0,0.0,23924.0,19112.0,557.0,19669.0,1072792.0,2847018.0,2748252.0,98766.0,,,,,,,,,
MI,Michigan,202112,2021-12-01,2021,Y,U,Y,21781.0,0.0,21781.0,21449.0,1091.0,22540.0,1078499.0,2868500.0,2766738.0,101762.0,,,,,,,,,
MI,Michigan,202201,2022-01-01,2022,Y,U,Y,24598.0,0.0,24598.0,22023.0,941.0,22964.0,1082861.0,2886268.0,2779023.0,107245.0,,9597.0,7275.0,7883.0,8190.0,1739.0,,,
MI,Michigan,202202,2022-02-01,2022,Y,U,Y,20034.0,0.0,20034.0,15108.0,620.0,15728.0,1086095.0,2897787.0,2787500.0,110287.0,,6402.0,5203.0,5481.0,3723.0,735.0,,,
MI,Michigan,202203,2022-03-01,2022,Y,U,Y,22812.0,0.0,22812.0,16871.0,662.0,17533.0,1090290.0,2911853.0,2798843.0,113010.0,,8069.0,5275.0,5847.0,3138.0,636.0,,,
MI,Michigan,202204,2022-04-01,2022,Y,U,Y,20385.0,0.0,20385.0,15229.0,592.0,15821.0,1093526.0,2924114.0,2807729.0,116385.0,,7116.0,4765.0,5989.0,2284.0,723.0,,,
MI,Michigan,202205,2022-05-01,2022,Y,U,Y,20455.0,0.0,20455.0,14563.0,614.0,15177.0,1097149.0,2936453.0,2817922.0,118531.0,,6965.0,4658.0,5434.0,2060.0,463.0,,,
MI,Michigan,202206,2022-06-01,2022,Y,U,Y,22107.0,0.0,22107.0,15411.0,614.0,16025.0,1101035.0,2949707.0,2828907.0,120800.0,,7404.0,5347.0,5504.0,2206.0,378.0,,,
MI,Michigan,202207,2022-07-01,2022,Y,U,Y,22306.0,0.0,22306.0,15390.0,631.0,16021.0,1105696.0,2965223.0,2842155.0,123068.0,,6731.0,5842.0,5296.0,2220.0,356.0,,,
MI,Michigan,202208,2022-08-01,2022,Y,U,Y,24871.0,0.0,24871.0,17992.0,725.0,18717.0,1111865.0,2983721.0,2858127.0,125594.0,,8695.0,6005.0,6416.0,2754.0,395.0,,,
MI,Michigan,202209,2022-09-01,2022,Y,U,Y,22348.0,0.0,22348.0,16278.0,702.0,16980.0,1116631.0,2999634.0,2870736.0,128898.0,,7677.0,5405.0,6006.0,2955.0,459.0,,,
MI,Michigan,202210,2022-10-01,2022,Y,U,Y,23089.0,0.0,23089.0,15943.0,783.0,16726.0,1119413.0,3010857.0,2879666.0,131191.0,,7755.0,5292.0,5772.0,2859.0,507.0,,,
MI,Michigan,202211,2022-11-01,2022,Y,U,Y,22688.0,0.0,22688.0,19056.0,911.0,19967.0,1123544.0,3027925.0,2894002.0,133923.0,,9026.0,7175.0,6858.0,2849.0,581.0,,,
MI,Michigan,202212,2022-12-01,2022,Y,U,Y,20126.0,0.0,20126.0,19287.0,977.0,20264.0,1127948.0,3048240.0,2911391.0,136849.0,,9240.0,6659.0,7940.0,5600.0,1006.0,,,
MI,Michigan,202301,2023-01-01,2023,Y,U,Y,23413.0,0.0,23413.0,18866.0,845.0,19711.0,1131488.0,3064192.0,2924598.0,139594.0,,7410.0,6612.0,6834.0,8132.0,2513.0,,,
MI,Michigan,202302,2023-02-01,2023,Y,U,Y,18959.0,0.0,18959.0,15761.0,606.0,16367.0,1133693.0,3072422.0,2930802.0,141620.0,,6540.0,4306.0,6831.0,4587.0,783.0,,,
MI,Michigan,202303,2023-03-01,2023,Y,U,Y,22207.0,0.0,22207.0,15766.0,606.0,16372.0,1137130.0,3083695.0,2939330.0,144365.0,,7763.0,4751.0,7014.0,3000.0,532.0,148913.0,1.0,0.033
MI,Michigan,202304,2023-04-01,2023,Y,U,Y,20690.0,0.0,20690.0,15284.0,555.0,15839.0,1139565.0,3093983.0,2947667.0,146316.0,,7126.0,4583.0,6236.0,2214.0,307.0,123816.0,1.0,0.022
MI,Michigan,202305,2023-05-01,2023,Y,U,Y,21374.0,0.0,21374.0,15406.0,591.0,15997.0,1142874.0,3106751.0,2960370.0,146381.0,,7029.0,10509.0,6379.0,2037.0,364.0,131206.0,1.0,0.01
MI,Michigan,202306,2023-06-01,2023,Y,U,Y,22047.0,0.0,22047.0,16154.0,539.0,16693.0,1145165.0,3116760.0,2969566.0,147194.0,,7119.0,5775.0,5748.0,2255.0,385.0,133560.0,3.0,0.044
MI,Michigan,202307,2023-07-01,2023,Y,U,Y,25548.0,0.0,25548.0,18256.0,733.0,18989.0,1146407.0,3127754.0,2977514.0,150240.0,,8350.0,6577.0,5568.0,2470.0,546.0,136983.0,2.0,0.027
MI,Michigan,202308,2023-08-01,2023,Y,U,Y,35561.0,0.0,35561.0,24181.0,1450.0,25631.0,1125644.0,3069517.0,2917610.0,151907.0,,12197.0,9100.0,7950.0,3182.0,719.0,170578.0,1.0,0.023
MI,Michigan,202309,2023-09-01,2023,Y,U,Y,37708.0,0.0,37708.0,25334.0,1627.0,26961.0,1103345.0,3002668.0,2847366.0,155302.0,,12221.0,8621.0,8842.0,3807.0,1054.0,166002.0,1.0,0.017
MI,Michigan,202310,2023-10-01,2023,Y,U,Y,47803.0,0.0,47803.0,31554.0,2030.0,33584.0,1076797.0,2923691.0,2765108.0,158583.0,,15937.0,11110.0,9746.0,4745.0,1315.0,190029.0,2.0,0.037
MI,Michigan,202311,2023-11-01,2023,Y,U,Y,48139.0,0.0,48139.0,35757.0,2460.0,38217.0,1053451.0,2843915.0,2680893.0,163022.0,,17176.0,13879.0,11359.0,5595.0,2231.0,194854.0,3.0,0.059
MI,Michigan,202312,2023-12-01,2023,Y,U,Y,43740.0,0.0,43740.0,35532.0,2490.0,38022.0,1037976.0,2788242.0,2623327.0,164915.0,,16925.0,13014.0,11028.0,7944.0,2888.0,171476.0,2.0,0.037
MI,Michigan,202401,2024-01-01,2024,Y,U,Y,56277.0,0.0,56277.0,41859.0,2997.0,44856.0,1025026.0,2735216.0,2568790.0,166426.0,,17731.0,15512.0,12236.0,14186.0,5310.0,214164.0,2.0,0.048
MI,Michigan,202402,2024-02-01,2024,Y,U,Y,52021.0,0.0,52021.0,35371.0,2545.0,37916.0,1010229.0,2680833.0,2511218.0,169615.0,,16429.0,11875.0,11675.0,7722.0,3398.0,194243.0,1.0,0.035
MI,Michigan,202403,2024-03-01,2024,Y,U,Y,52031.0,0.0,52031.0,37347.0,2766.0,40113.0,996161.0,2628793.0,2460791.0,168002.0,,18687.0,11188.0,12317.0,7509.0,2896.0,176001.0,1.0,0.022
MI,Michigan,202404,2024-04-01,2024,Y,U,Y,57134.0,0.0,57134.0,39174.0,2769.0,41943.0,979613.0,2565242.0,2397123.0,168119.0,,19611.0,12521.0,13964.0,5957.0,1719.0,180067.0,1.0,0.02
